Time[min]	alpha	va proj	v_0	rhoa	Qs	Qf	Qe	v_phi	g1
10.72083333	0.09831271	0.00150681	0.12707621	1029.15463083	0.03927380	0.02091721	0.03927380	1.48283897	0.00011973
10.72500000	0.09830122	0.00150757	0.12705741	1029.15462408	0.03926779	0.02092189	0.03926779	1.48280760	0.00011962
10.72916667	0.09828973	0.00150832	0.12703861	1029.15461732	0.03926177	0.02092657	0.03926177	1.48277623	0.00011951
10.73333333	0.09827823	0.00150908	0.12701982	1029.15461056	0.03925576	0.02093126	0.03925576	1.48274486	0.00011940
10.73750000	0.09826672	0.00150984	0.12700104	1029.15460381	0.03924973	0.02093594	0.03924973	1.48271350	0.00011929
10.74166667	0.09825521	0.00151060	0.12698226	1029.15459705	0.03924370	0.02094062	0.03924370	1.48268214	0.00011918
10.74583333	0.09824369	0.00151136	0.12696349	1029.15459030	0.03923767	0.02094529	0.03923767	1.48265079	0.00011907
10.75000000	0.09823217	0.00151212	0.12694472	1029.15458354	0.03923163	0.02094997	0.03923163	1.48261944	0.00011896
10.75416667	0.09822064	0.00151287	0.12692596	1029.15457679	0.03922559	0.02095465	0.03922559	1.48258810	0.00011885
10.75833333	0.09820910	0.00151363	0.12690721	1029.15457004	0.03921955	0.02095932	0.03921955	1.48255676	0.00011873
10.76250000	0.09819756	0.00151439	0.12688846	1029.15456329	0.03921350	0.02096399	0.03921350	1.48252542	0.00011862
10.76666667	0.09818601	0.00151515	0.12686972	1029.15455654	0.03920744	0.02096866	0.03920744	1.48249409	0.00011851
10.77083333	0.09817446	0.00151591	0.12685098	1029.15454980	0.03920138	0.02097333	0.03920138	1.48246276	0.00011840
10.77500000	0.09816290	0.00151667	0.12683225	1029.15454305	0.03919531	0.02097800	0.03919531	1.48243143	0.00011829
10.77916667	0.09815134	0.00151743	0.12681353	1029.15453630	0.03918924	0.02098267	0.03918924	1.48240011	0.00011818
10.78333333	0.09813977	0.00151819	0.12679481	1029.15452956	0.03918317	0.02098733	0.03918317	1.48236879	0.00011807
10.78750000	0.09812819	0.00151895	0.12677610	1029.15452282	0.03917709	0.02099200	0.03917709	1.48233748	0.00011796
10.79166667	0.09811661	0.00151971	0.12675739	1029.15451607	0.03917101	0.02099666	0.03917101	1.48230617	0.00011785
10.79583333	0.09810502	0.00152046	0.12673869	1029.15450933	0.03916492	0.02100132	0.03916492	1.48227487	0.00011774
10.80000000	0.09809342	0.00152122	0.12672000	1029.15450259	0.03915883	0.02100598	0.03915883	1.48224357	0.00011763
10.80416667	0.09808182	0.00152198	0.12670131	1029.15449585	0.03915273	0.02101064	0.03915273	1.48221227	0.00011752
10.80833333	0.09807022	0.00152274	0.12668263	1029.15448911	0.03914663	0.02101530	0.03914663	1.48218098	0.00011742
10.81250000	0.09805861	0.00152350	0.12666395	1029.15448238	0.03914052	0.02101996	0.03914052	1.48214969	0.00011731
10.81666667	0.09804699	0.00152426	0.12664528	1029.15447564	0.03913441	0.02102461	0.03913441	1.48211840	0.00011720
10.82083333	0.09803536	0.00152502	0.12662662	1029.15446890	0.03912829	0.02102926	0.03912829	1.48208712	0.00011709
10.82500000	0.09802373	0.00152578	0.12660796	1029.15446217	0.03912217	0.02103392	0.03912217	1.48205584	0.00011698
10.82916667	0.09801210	0.00152654	0.12658931	1029.15445544	0.03911605	0.02103857	0.03911605	1.48202457	0.00011687
10.83333333	0.09800046	0.00152730	0.12657066	1029.15444870	0.03910992	0.02104322	0.03910992	1.48199330	0.00011676
10.83750000	0.09798881	0.00152806	0.12655202	1029.15444197	0.03910378	0.02104787	0.03910378	1.48196204	0.00011665
10.84166667	0.09797715	0.00152882	0.12653338	1029.15443524	0.03909765	0.02105251	0.03909765	1.48193077	0.00011654
10.84583333	0.09796550	0.00152958	0.12651476	1029.15442851	0.03909150	0.02105716	0.03909150	1.48189952	0.00011643
10.85000000	0.09795383	0.00153034	0.12649613	1029.15442178	0.03908535	0.02106180	0.03908535	1.48186826	0.00011632
10.85416667	0.09794216	0.00153110	0.12647751	1029.15441506	0.03907920	0.02106644	0.03907920	1.48183701	0.00011622
10.85833333	0.09793048	0.00153186	0.12645890	1029.15440833	0.03907304	0.02107108	0.03907304	1.48180577	0.00011611
10.86250000	0.09791880	0.00153262	0.12644030	1029.15440161	0.03906688	0.02107572	0.03906688	1.48177453	0.00011600
10.86666667	0.09790711	0.00153338	0.12642170	1029.15439488	0.03906072	0.02108036	0.03906072	1.48174329	0.00011589
10.87083333	0.09789541	0.00153414	0.12640310	1029.15438816	0.03905455	0.02108500	0.03905455	1.48171205	0.00011578
10.87500000	0.09788371	0.00153490	0.12638451	1029.15438144	0.03904837	0.02108964	0.03904837	1.48168082	0.00011567
10.87916667	0.09787201	0.00153566	0.12636593	1029.15437471	0.03904219	0.02109427	0.03904219	1.48164959	0.00011557
10.88333333	0.09786029	0.00153642	0.12634735	1029.15436799	0.03903600	0.02109890	0.03903600	1.48161837	0.00011546
10.88750000	0.09784858	0.00153718	0.12632878	1029.15436127	0.03902981	0.02110354	0.03902981	1.48158715	0.00011535
10.89166667	0.09783685	0.00153794	0.12631022	1029.15435456	0.03902362	0.02110817	0.03902362	1.48155594	0.00011524
10.89583333	0.09782512	0.00153870	0.12629166	1029.15434784	0.03901742	0.02111279	0.03901742	1.48152473	0.00011513
10.90000000	0.09781339	0.00153947	0.12627310	1029.15434112	0.03901122	0.02111742	0.03901122	1.48149352	0.00011503
10.90416667	0.09780164	0.00154023	0.12625456	1029.15433441	0.03900501	0.02112205	0.03900501	1.48146231	0.00011492
10.90833333	0.09778989	0.00154099	0.12623601	1029.15432769	0.03899880	0.02112667	0.03899880	1.48143111	0.00011481
10.91250000	0.09777814	0.00154175	0.12621748	1029.15432098	0.03899258	0.02113130	0.03899258	1.48139992	0.00011470
10.91666667	0.09776638	0.00154251	0.12619895	1029.15431427	0.03898636	0.02113592	0.03898636	1.48136872	0.00011459
10.92083333	0.09775462	0.00154327	0.12618042	1029.15430756	0.03898013	0.02114054	0.03898013	1.48133753	0.00011449
10.92500000	0.09774284	0.00154403	0.12616190	1029.15430085	0.03897390	0.02114516	0.03897390	1.48130635	0.00011438
10.92916667	0.09773107	0.00154479	0.12614339	1029.15429414	0.03896767	0.02114978	0.03896767	1.48127517	0.00011427
10.93333333	0.09771928	0.00154555	0.12612488	1029.15428743	0.03896143	0.02115439	0.03896143	1.48124399	0.00011416
10.93750000	0.09770749	0.00154632	0.12610638	1029.15428072	0.03895518	0.02115901	0.03895518	1.48121282	0.00011406
10.94166667	0.09769570	0.00154708	0.12608788	1029.15427401	0.03894893	0.02116362	0.03894893	1.48118165	0.00011395
10.94583333	0.09768390	0.00154784	0.12606939	1029.15426731	0.03894268	0.02116824	0.03894268	1.48115048	0.00011384
10.95000000	0.09767209	0.00154860	0.12605090	1029.15426061	0.03893642	0.02117285	0.03893642	1.48111932	0.00011374
10.95416667	0.09766028	0.00154936	0.12603242	1029.15425390	0.03893016	0.02117746	0.03893016	1.48108816	0.00011363
10.95833333	0.09764846	0.00155012	0.12601395	1029.15424720	0.03892389	0.02118207	0.03892389	1.48105700	0.00011352
10.96250000	0.09763663	0.00155089	0.12599548	1029.15424050	0.03891762	0.02118667	0.03891762	1.48102585	0.00011342
10.96666667	0.09762480	0.00155165	0.12597702	1029.15423380	0.03891134	0.02119128	0.03891134	1.48099470	0.00011331
10.97083333	0.09761296	0.00155241	0.12595856	1029.15422710	0.03890506	0.02119588	0.03890506	1.48096356	0.00011320
10.97500000	0.09760112	0.00155317	0.12594011	1029.15422040	0.03889877	0.02120049	0.03889877	1.48093242	0.00011310
10.97916667	0.09758927	0.00155393	0.12592166	1029.15421370	0.03889248	0.02120509	0.03889248	1.48090128	0.00011299
10.98333333	0.09757742	0.00155469	0.12590322	1029.15420701	0.03888619	0.02120969	0.03888619	1.48087014	0.00011288
10.98750000	0.09756556	0.00155546	0.12588479	1029.15420031	0.03887989	0.02121429	0.03887989	1.48083901	0.00011278
10.99166667	0.09755369	0.00155622	0.12586636	1029.15419362	0.03887359	0.02121888	0.03887359	1.48080789	0.00011267
10.99583333	0.09754182	0.00155698	0.12584793	1029.15418692	0.03886728	0.02122348	0.03886728	1.48077676	0.00011256
11.00000000	0.09752994	0.00155774	0.12582951	1029.15418023	0.03886096	0.02122808	0.03886096	1.48074565	0.00011246
11.00416667	0.09751806	0.00155851	0.12581110	1029.15417354	0.03885465	0.02123267	0.03885465	1.48071453	0.00011235
11.00833333	0.09750617	0.00155927	0.12579269	1029.15416685	0.03884832	0.02123726	0.03884832	1.48068342	0.00011225
11.01250000	0.09749427	0.00156003	0.12577429	1029.15416016	0.03884200	0.02124185	0.03884200	1.48065231	0.00011214
11.01666667	0.09748237	0.00156079	0.12575590	1029.15415347	0.03883566	0.02124644	0.03883566	1.48062120	0.00011203
11.02083333	0.09747046	0.00156156	0.12573750	1029.15414679	0.03882933	0.02125103	0.03882933	1.48059010	0.00011193
11.02500000	0.09745855	0.00156232	0.12571912	1029.15414010	0.03882299	0.02125562	0.03882299	1.48055900	0.00011182
11.02916667	0.09744663	0.00156308	0.12570074	1029.15413342	0.03881664	0.02126020	0.03881664	1.48052791	0.00011172
11.03333333	0.09743470	0.00156385	0.12568237	1029.15412673	0.03881029	0.02126479	0.03881029	1.48049682	0.00011161
11.03750000	0.09742277	0.00156461	0.12566400	1029.15412005	0.03880394	0.02126937	0.03880394	1.48046573	0.00011151
11.04166667	0.09741083	0.00156537	0.12564563	1029.15411337	0.03879758	0.02127395	0.03879758	1.48043465	0.00011140
11.04583333	0.09739889	0.00156613	0.12562728	1029.15410668	0.03879122	0.02127853	0.03879122	1.48040357	0.00011130
11.05000000	0.09738694	0.00156690	0.12560892	1029.15410000	0.03878485	0.02128311	0.03878485	1.48037249	0.00011119
11.05416667	0.09737498	0.00156766	0.12559058	1029.15409332	0.03877847	0.02128768	0.03877847	1.48034142	0.00011108
11.05833333	0.09736302	0.00156842	0.12557224	1029.15408665	0.03877210	0.02129226	0.03877210	1.48031035	0.00011098
11.06250000	0.09735105	0.00156919	0.12555390	1029.15407997	0.03876572	0.02129683	0.03876572	1.48027928	0.00011087
11.06666667	0.09733908	0.00156995	0.12553557	1029.15407329	0.03875933	0.02130141	0.03875933	1.48024822	0.00011077
11.07083333	0.09732710	0.00157071	0.12551724	1029.15406662	0.03875294	0.02130598	0.03875294	1.48021716	0.00011066
11.07500000	0.09731512	0.00157148	0.12549893	1029.15405994	0.03874654	0.02131055	0.03874654	1.48018611	0.00011056
11.07916667	0.09730312	0.00157224	0.12548061	1029.15405327	0.03874014	0.02131512	0.03874014	1.48015505	0.00011046
11.08333333	0.09729113	0.00157300	0.12546230	1029.15404660	0.03873374	0.02131969	0.03873374	1.48012400	0.00011035
11.08750000	0.09727912	0.00157377	0.12544400	1029.15403993	0.03872733	0.02132425	0.03872733	1.48009296	0.00011025
11.09166667	0.09726712	0.00157453	0.12542570	1029.15403326	0.03872092	0.02132882	0.03872092	1.48006192	0.00011014
11.09583333	0.09725510	0.00157530	0.12540741	1029.15402659	0.03871450	0.02133338	0.03871450	1.48003088	0.00011004
11.10000000	0.09724308	0.00157606	0.12538912	1029.15401992	0.03870807	0.02133794	0.03870807	1.47999984	0.00010993
11.10416667	0.09723105	0.00157682	0.12537084	1029.15401325	0.03870165	0.02134250	0.03870165	1.47996881	0.00010983
11.10833333	0.09721902	0.00157759	0.12535256	1029.15400658	0.03869522	0.02134706	0.03869522	1.47993778	0.00010972
11.11250000	0.09720698	0.00157835	0.12533429	1029.15399992	0.03868878	0.02135162	0.03868878	1.47990676	0.00010962
11.11666667	0.09719494	0.00157912	0.12531603	1029.15399325	0.03868234	0.02135618	0.03868234	1.47987574	0.00010952
11.12083333	0.09718289	0.00157988	0.12529777	1029.15398659	0.03867589	0.02136073	0.03867589	1.47984472	0.00010941
11.12500000	0.09717083	0.00158065	0.12527951	1029.15397993	0.03866944	0.02136528	0.03866944	1.47981371	0.00010931
11.12916667	0.09715877	0.00158141	0.12526126	1029.15397327	0.03866299	0.02136984	0.03866299	1.47978269	0.00010920
11.13333333	0.09714670	0.00158217	0.12524302	1029.15396661	0.03865653	0.02137439	0.03865653	1.47975169	0.00010910
11.13750000	0.09713463	0.00158294	0.12522478	1029.15395995	0.03865006	0.02137894	0.03865006	1.47972068	0.00010900
11.14166667	0.09712254	0.00158370	0.12520654	1029.15395329	0.03864360	0.02138349	0.03864360	1.47968968	0.00010889
11.14583333	0.09711046	0.00158447	0.12518832	1029.15394663	0.03863712	0.02138803	0.03863712	1.47965868	0.00010879
11.15000000	0.09709837	0.00158523	0.12517009	1029.15393997	0.03863065	0.02139258	0.03863065	1.47962769	0.00010868
11.15416667	0.09708627	0.00158600	0.12515187	1029.15393332	0.03862416	0.02139712	0.03862416	1.47959670	0.00010858
11.15833333	0.09707416	0.00158676	0.12513366	1029.15392666	0.03861768	0.02140167	0.03861768	1.47956571	0.00010848
11.16250000	0.09706205	0.00158753	0.12511545	1029.15392001	0.03861119	0.02140621	0.03861119	1.47953472	0.00010837
11.16666667	0.09704994	0.00158829	0.12509725	1029.15391336	0.03860469	0.02141075	0.03860469	1.47950374	0.00010827
11.17083333	0.09703782	0.00158906	0.12507905	1029.15390671	0.03859819	0.02141529	0.03859819	1.47947277	0.00010817
11.17500000	0.09702569	0.00158982	0.12506086	1029.15390006	0.03859169	0.02141982	0.03859169	1.47944179	0.00010806
11.17916667	0.09701355	0.00159059	0.12504268	1029.15389341	0.03858518	0.02142436	0.03858518	1.47941082	0.00010796
11.18333333	0.09700141	0.00159135	0.12502450	1029.15388676	0.03857866	0.02142889	0.03857866	1.47937985	0.00010786
11.18750000	0.09698927	0.00159212	0.12500632	1029.15388011	0.03857215	0.02143343	0.03857215	1.47934889	0.00010776
11.19166667	0.09697712	0.00159288	0.12498815	1029.15387346	0.03856562	0.02143796	0.03856562	1.47931793	0.00010765
11.19583333	0.09696496	0.00159365	0.12496998	1029.15386682	0.03855910	0.02144249	0.03855910	1.47928697	0.00010755
11.20000000	0.09695279	0.00159442	0.12495182	1029.15386017	0.03855256	0.02144702	0.03855256	1.47925601	0.00010745
11.20416667	0.09694063	0.00159518	0.12493367	1029.15385353	0.03854603	0.02145154	0.03854603	1.47922506	0.00010734
11.20833333	0.09692845	0.00159595	0.12491552	1029.15384689	0.03853949	0.02145607	0.03853949	1.47919411	0.00010724
11.21250000	0.09691627	0.00159671	0.12489737	1029.15384025	0.03853294	0.02146060	0.03853294	1.47916317	0.00010714
11.21666667	0.09690408	0.00159748	0.12487923	1029.15383361	0.03852639	0.02146512	0.03852639	1.47913222	0.00010704
11.22083333	0.09689189	0.00159824	0.12486110	1029.15382697	0.03851984	0.02146964	0.03851984	1.47910129	0.00010693
11.22500000	0.09687969	0.00159901	0.12484297	1029.15382033	0.03851328	0.02147416	0.03851328	1.47907035	0.00010683
11.22916667	0.09686748	0.00159978	0.12482485	1029.15381369	0.03850672	0.02147868	0.03850672	1.47903942	0.00010673
11.23333333	0.09685527	0.00160054	0.12480673	1029.15380705	0.03850015	0.02148320	0.03850015	1.47900849	0.00010663
11.23750000	0.09684305	0.00160131	0.12478861	1029.15380042	0.03849357	0.02148772	0.03849357	1.47897756	0.00010652
11.24166667	0.09683083	0.00160207	0.12477050	1029.15379378	0.03848700	0.02149223	0.03848700	1.47894664	0.00010642
11.24583333	0.09681860	0.00160284	0.12475240	1029.15378715	0.03848042	0.02149674	0.03848042	1.47891572	0.00010632
11.25000000	0.09680636	0.00160361	0.12473430	1029.15378052	0.03847383	0.02150126	0.03847383	1.47888480	0.00010622
11.25416667	0.09679412	0.00160437	0.12471621	1029.15377388	0.03846724	0.02150577	0.03846724	1.47885389	0.00010612
11.25833333	0.09678188	0.00160514	0.12469812	1029.15376725	0.03846064	0.02151028	0.03846064	1.47882298	0.00010601
11.26250000	0.09676962	0.00160591	0.12468004	1029.15376062	0.03845404	0.02151479	0.03845404	1.47879207	0.00010591
11.26666667	0.09675736	0.00160667	0.12466196	1029.15375399	0.03844744	0.02151929	0.03844744	1.47876117	0.00010581
11.27083333	0.09674510	0.00160744	0.12464389	1029.15374737	0.03844083	0.02152380	0.03844083	1.47873027	0.00010571
11.27500000	0.09673283	0.00160821	0.12462582	1029.15374074	0.03843422	0.02152830	0.03843422	1.47869937	0.00010561
11.27916667	0.09672055	0.00160897	0.12460776	1029.15373411	0.03842760	0.02153281	0.03842760	1.47866848	0.00010551
11.28333333	0.09670827	0.00160974	0.12458970	1029.15372749	0.03842098	0.02153731	0.03842098	1.47863758	0.00010541
11.28750000	0.09669598	0.00161051	0.12457164	1029.15372086	0.03841435	0.02154181	0.03841435	1.47860670	0.00010530
11.29166667	0.09668368	0.00161128	0.12455360	1029.15371424	0.03840772	0.02154631	0.03840772	1.47857581	0.00010520
11.29583333	0.09667138	0.00161204	0.12453555	1029.15370762	0.03840109	0.02155080	0.03840109	1.47854493	0.00010510
11.30000000	0.09665907	0.00161281	0.12451752	1029.15370100	0.03839445	0.02155530	0.03839445	1.47851405	0.00010500
11.30416667	0.09664676	0.00161358	0.12449948	1029.15369438	0.03838780	0.02155979	0.03838780	1.47848317	0.00010490
11.30833333	0.09663444	0.00161434	0.12448146	1029.15368776	0.03838115	0.02156429	0.03838115	1.47845230	0.00010480
11.31250000	0.09662212	0.00161511	0.12446343	1029.15368114	0.03837450	0.02156878	0.03837450	1.47842143	0.00010470
11.31666667	0.09660978	0.00161588	0.12444542	1029.15367452	0.03836784	0.02157327	0.03836784	1.47839056	0.00010460
11.32083333	0.09659745	0.00161665	0.12442740	1029.15366791	0.03836118	0.02157776	0.03836118	1.47835970	0.00010450
11.32500000	0.09658510	0.00161742	0.12440940	1029.15366129	0.03835451	0.02158224	0.03835451	1.47832884	0.00010439
11.32916667	0.09657276	0.00161818	0.12439139	1029.15365468	0.03834784	0.02158673	0.03834784	1.47829798	0.00010429
11.33333333	0.09656040	0.00161895	0.12437340	1029.15364806	0.03834116	0.02159121	0.03834116	1.47826713	0.00010419
11.33750000	0.09654804	0.00161972	0.12435540	1029.15364145	0.03833448	0.02159570	0.03833448	1.47823628	0.00010409
11.34166667	0.09653567	0.00162049	0.12433742	1029.15363484	0.03832780	0.02160018	0.03832780	1.47820543	0.00010399
11.34583333	0.09652330	0.00162125	0.12431943	1029.15362823	0.03832111	0.02160466	0.03832111	1.47817458	0.00010389
11.35000000	0.09651092	0.00162202	0.12430146	1029.15362162	0.03831441	0.02160914	0.03831441	1.47814374	0.00010379
11.35416667	0.09649853	0.00162279	0.12428348	1029.15361501	0.03830771	0.02161362	0.03830771	1.47811290	0.00010369
11.35833333	0.09648614	0.00162356	0.12426551	1029.15360840	0.03830101	0.02161809	0.03830101	1.47808206	0.00010359
11.36250000	0.09647375	0.00162433	0.12424755	1029.15360180	0.03829430	0.02162257	0.03829430	1.47805123	0.00010349
11.36666667	0.09646134	0.00162510	0.12422959	1029.15359519	0.03828759	0.02162704	0.03828759	1.47802040	0.00010339
11.37083333	0.09644893	0.00162586	0.12421164	1029.15358859	0.03828087	0.02163152	0.03828087	1.47798957	0.00010329
11.37500000	0.09643652	0.00162663	0.12419369	1029.15358198	0.03827415	0.02163599	0.03827415	1.47795875	0.00010319
11.37916667	0.09642410	0.00162740	0.12417575	1029.15357538	0.03826743	0.02164046	0.03826743	1.47792792	0.00010309
11.38333333	0.09641167	0.00162817	0.12415781	1029.15356878	0.03826070	0.02164492	0.03826070	1.47789710	0.00010299
11.38750000	0.09639924	0.00162894	0.12413988	1029.15356218	0.03825396	0.02164939	0.03825396	1.47786629	0.00010289
11.39166667	0.09638680	0.00162971	0.12412195	1029.15355558	0.03824722	0.02165386	0.03824722	1.47783548	0.00010279
11.39583333	0.09637435	0.00163048	0.12410402	1029.15354898	0.03824048	0.02165832	0.03824048	1.47780467	0.00010269
11.40000000	0.09636190	0.00163125	0.12408611	1029.15354238	0.03823373	0.02166278	0.03823373	1.47777386	0.00010259
11.40416667	0.09634945	0.00163202	0.12406819	1029.15353579	0.03822698	0.02166724	0.03822698	1.47774305	0.00010249
11.40833333	0.09633698	0.00163278	0.12405028	1029.15352919	0.03822022	0.02167170	0.03822022	1.47771225	0.00010239
11.41250000	0.09632451	0.00163355	0.12403238	1029.15352260	0.03821346	0.02167616	0.03821346	1.47768145	0.00010229
11.41666667	0.09631204	0.00163432	0.12401448	1029.15351600	0.03820670	0.02168062	0.03820670	1.47765066	0.00010219
