Time	Mass	U	W	C	Density	A_Density	Tkness	Radius	x	y	z
22.08750000	47063.38711851	0.01451110	0.08357506	0.00007439	1029.14484718	1029.14263739	0.02121627	26.19352428	13.02954517	3.62917603	-624.19320353
22.09166667	47070.19488276	0.01451212	0.08355771	0.00007438	1029.14484688	1029.14263493	0.02121203	26.19803156	13.03317307	3.62982380	-624.17231193
22.09583333	47077.00380854	0.01451313	0.08354036	0.00007437	1029.14484658	1029.14263246	0.02120780	26.20254060	13.03680123	3.63047147	-624.15142468
22.10000000	47083.81389601	0.01451414	0.08352300	0.00007436	1029.14484628	1029.14263000	0.02120357	26.20705140	13.04042964	3.63111902	-624.13054176
22.10416667	47090.62514529	0.01451516	0.08350564	0.00007435	1029.14484598	1029.14262753	0.02119933	26.21156398	13.04405830	3.63176647	-624.10966317
22.10833333	47097.43755652	0.01451617	0.08348828	0.00007434	1029.14484568	1029.14262506	0.02119510	26.21607832	13.04768722	3.63241381	-624.08878893
22.11250000	47104.25112985	0.01451719	0.08347091	0.00007433	1029.14484538	1029.14262260	0.02119086	26.22059443	13.05131639	3.63306104	-624.06791904
22.11666667	47111.06586540	0.01451820	0.08345354	0.00007432	1029.14484508	1029.14262014	0.02118663	26.22511231	13.05494581	3.63370816	-624.04705348
22.12083333	47117.88176332	0.01451922	0.08343617	0.00007431	1029.14484478	1029.14261767	0.02118239	26.22963196	13.05857549	3.63435518	-624.02619226
22.12500000	47124.69882376	0.01452023	0.08341880	0.00007430	1029.14484448	1029.14261521	0.02117815	26.23415338	13.06220542	3.63500208	-624.00533539
22.12916667	47131.51704684	0.01452125	0.08340142	0.00007428	1029.14484418	1029.14261275	0.02117392	26.23867658	13.06583560	3.63564888	-623.98448287
22.13333333	47138.33643271	0.01452226	0.08338404	0.00007427	1029.14484388	1029.14261029	0.02116968	26.24320154	13.06946604	3.63629557	-623.96363468
22.13750000	47145.15698151	0.01452328	0.08336665	0.00007426	1029.14484357	1029.14260782	0.02116544	26.24772828	13.07309673	3.63694214	-623.94279085
22.14166667	47151.97869339	0.01452429	0.08334927	0.00007425	1029.14484327	1029.14260536	0.02116120	26.25225679	13.07672768	3.63758861	-623.92195136
22.14583333	47158.80156849	0.01452531	0.08333188	0.00007424	1029.14484297	1029.14260290	0.02115696	26.25678707	13.08035888	3.63823498	-623.90111622
22.15000000	47165.62560695	0.01452632	0.08331449	0.00007423	1029.14484266	1029.14260044	0.02115272	26.26131913	13.08399033	3.63888123	-623.88028542
22.15416667	47172.45080892	0.01452734	0.08329709	0.00007422	1029.14484236	1029.14259798	0.02114847	26.26585297	13.08762204	3.63952737	-623.85945897
22.15833333	47179.27717453	0.01452836	0.08327969	0.00007421	1029.14484206	1029.14259553	0.02114423	26.27038858	13.09125400	3.64017341	-623.83863688
22.16250000	47186.10470394	0.01452937	0.08326229	0.00007420	1029.14484175	1029.14259307	0.02113999	26.27492596	13.09488622	3.64081933	-623.81781913
22.16666667	47192.93339729	0.01453039	0.08324489	0.00007419	1029.14484145	1029.14259061	0.02113574	26.27946513	13.09851869	3.64146515	-623.79700573
22.17083333	47199.76325473	0.01453140	0.08322748	0.00007418	1029.14484114	1029.14258815	0.02113150	26.28400607	13.10215141	3.64211086	-623.77619669
22.17500000	47206.59427641	0.01453242	0.08321007	0.00007417	1029.14484084	1029.14258570	0.02112725	26.28854879	13.10578439	3.64275646	-623.75539199
22.17916667	47213.42646247	0.01453344	0.08319266	0.00007416	1029.14484053	1029.14258324	0.02112301	26.29309329	13.10941762	3.64340195	-623.73459165
22.18333333	47220.25981305	0.01453445	0.08317524	0.00007414	1029.14484023	1029.14258078	0.02111876	26.29763957	13.11305111	3.64404733	-623.71379567
22.18750000	47227.09432832	0.01453547	0.08315782	0.00007413	1029.14483992	1029.14257833	0.02111451	26.30218762	13.11668485	3.64469261	-623.69300403
22.19166667	47233.93000842	0.01453649	0.08314040	0.00007412	1029.14483961	1029.14257587	0.02111027	26.30673747	13.12031885	3.64533777	-623.67221676
22.19583333	47240.76685350	0.01453750	0.08312297	0.00007411	1029.14483931	1029.14257342	0.02110602	26.31128909	13.12395309	3.64598282	-623.65143383
22.20000000	47247.60486371	0.01453852	0.08310555	0.00007410	1029.14483900	1029.14257097	0.02110177	26.31584249	13.12758760	3.64662777	-623.63065527
22.20416667	47254.44403920	0.01453954	0.08308812	0.00007409	1029.14483869	1029.14256851	0.02109752	26.32039768	13.13122236	3.64727261	-623.60988106
22.20833333	47261.28438013	0.01454056	0.08307068	0.00007408	1029.14483838	1029.14256606	0.02109327	26.32495465	13.13485737	3.64791733	-623.58911121
22.21250000	47268.12588664	0.01454157	0.08305325	0.00007407	1029.14483808	1029.14256361	0.02108902	26.32951341	13.13849263	3.64856195	-623.56834572
22.21666667	47274.96855889	0.01454259	0.08303581	0.00007406	1029.14483777	1029.14256116	0.02108477	26.33407395	13.14212815	3.64920646	-623.54758459
22.22083333	47281.81239704	0.01454361	0.08301836	0.00007405	1029.14483746	1029.14255871	0.02108051	26.33863627	13.14576393	3.64985086	-623.52682782
22.22500000	47288.65740123	0.01454463	0.08300092	0.00007404	1029.14483715	1029.14255626	0.02107626	26.34320039	13.14939996	3.65049515	-623.50607541
22.22916667	47295.50357163	0.01454565	0.08298347	0.00007403	1029.14483684	1029.14255381	0.02107201	26.34776629	13.15303624	3.65113933	-623.48532736
